GO.ID	UNIgene	V3
35	GO:0016126	Nk52_evm87s226	sterol biosynthetic process
36	GO:0016126	Nk52_evm88s1737	sterol biosynthetic process
37	GO:0006890	Nk52_evm12s1671	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
38	GO:0006890	Nk52_evm1s1161	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
39	GO:0006890	Nk52_evm2s390	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
40	GO:0006890	Nk52_evm2s442	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
41	GO:0006890	Nk52_evm31s1444	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
42	GO:0006890	Nk52_evm32s1992	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
43	GO:0006890	Nk52_evm39s1401	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
44	GO:0006890	Nk52_evm40s2579	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
45	GO:0006890	Nk52_evm46s96	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
46	GO:0006890	Nk52_evm48s343	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
47	GO:0006890	Nk52_evm4s1129	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
48	GO:0006890	Nk52_evm54s151	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
49	GO:0006890	Nk52_evm5s2010	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
50	GO:0006890	Nk52_evm7s2241	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
51	GO:0006890	Nk52_evm84s224	retrograde vesicle-mediated transport, Golgi to endoplasmic reticulum
52	GO:0006772	Nk52_evm12s78	thiamine metabolic process
53	GO:0006772	Nk52_evm15s252	thiamine metabolic process
54	GO:0006772	Nk52_evm2s2116	thiamine metabolic process
55	GO:0006772	Nk52_evm2s259	thiamine metabolic process
56	GO:0006772	Nk52_evm30s293	thiamine metabolic process
57	GO:0006772	Nk52_evm51s221	thiamine metabolic process
58	GO:0006772	Nk52_evm5s370	thiamine metabolic process
59	GO:0006772	Nk52_evm75s221	thiamine metabolic process
60	GO:0016197	Nk52_evm101s221	endosomal transport
61	GO:0016197	Nk52_evm10s1073	endosomal transport
62	GO:0016197	Nk52_evm11s16	endosomal transport
63	GO:0016197	Nk52_evm15s745	endosomal transport
64	GO:0016197	Nk52_evm16s327	endosomal transport
65	GO:0016197	Nk52_evm19s367	endosomal transport
66	GO:0016197	Nk52_evm1s1068	endosomal transport
67	GO:0016197	Nk52_evm1s390	endosomal transport
68	GO:0016197	Nk52_evm20s236	endosomal transport
69	GO:0016197	Nk52_evm20s265	endosomal transport
70	GO:0016197	Nk52_evm20s288	endosomal transport
71	GO:0016197	Nk52_evm22s252	endosomal transport
72	GO:0016197	Nk52_evm22s293	endosomal transport
73	GO:0016197	Nk52_evm25s224	endosomal transport
74	GO:0016197	Nk52_evm27s621	endosomal transport
75	GO:0016197	Nk52_evm2s248	endosomal transport
76	GO:0016197	Nk52_evm31s2612	endosomal transport
77	GO:0016197	Nk52_evm34s343	endosomal transport
78	GO:0016197	Nk52_evm38s252	endosomal transport
79	GO:0016197	Nk52_evm3s2062	endosomal transport
80	GO:0016197	Nk52_evm41s2367	endosomal transport
81	GO:0016197	Nk52_evm45s221	endosomal transport
82	GO:0016197	Nk52_evm51s158	endosomal transport
83	GO:0016197	Nk52_evm57s1401	endosomal transport
84	GO:0016197	Nk52_evm5s2578	endosomal transport
85	GO:0016197	Nk52_evm5s539	endosomal transport
86	GO:0016197	Nk52_evm6s1737	endosomal transport
87	GO:0016197	Nk52_evm6s304	endosomal transport
88	GO:0016197	Nk52_evm76s210	endosomal transport
89	GO:0016197	Nk52_evm78s1992	endosomal transport
90	GO:0016197	Nk52_evm84s224	endosomal transport
91	GO:0016197	Nk52_evm85s217	endosomal transport
92	GO:0016197	Nk52_evm8s128	endosomal transport
93	GO:0016197	Nk52_evm8s2622	endosomal transport
94	GO:0016197	Nk52_evm8s312	endosomal transport
95	GO:0071985	Nk52_evm10s1073	multivesicular body sorting pathway
96	GO:0071985	Nk52_evm11s16	multivesicular body sorting pathway
97	GO:0071985	Nk52_evm16s327	multivesicular body sorting pathway
98	GO:0071985	Nk52_evm19s367	multivesicular body sorting pathway
99	GO:0071985	Nk52_evm20s288	multivesicular body sorting pathway
100	GO:0071985	Nk52_evm22s293	multivesicular body sorting pathway
101	GO:0071985	Nk52_evm2s442	multivesicular body sorting pathway
102	GO:0071985	Nk52_evm3s2062	multivesicular body sorting pathway
103	GO:0071985	Nk52_evm45s221	multivesicular body sorting pathway
104	GO:0071985	Nk52_evm51s158	multivesicular body sorting pathway
105	GO:0071985	Nk52_evm5s2578	multivesicular body sorting pathway
106	GO:0071985	Nk52_evm76s210	multivesicular body sorting pathway
107	GO:0071985	Nk52_evm78s1992	multivesicular body sorting pathway
108	GO:0046655	Nk52_evm10s260	folic acid metabolic process
109	GO:0046655	Nk52_evm23s211	folic acid metabolic process
110	GO:0046655	Nk52_evm25s164	folic acid metabolic process
111	GO:0046655	Nk52_evm44s152	folic acid metabolic process
112	GO:0046655	Nk52_evm47s1737	folic acid metabolic process
113	GO:0046655	Nk52_evm4s377	folic acid metabolic process
114	GO:0046655	Nk52_evm7s380	folic acid metabolic process
115	GO:0006626	Nk52_evm11s372	protein targeting to mitochondrion
116	GO:0006626	Nk52_evm1s2263	protein targeting to mitochondrion
117	GO:0006626	Nk52_evm1s2496	protein targeting to mitochondrion
118	GO:0006626	Nk52_evm1s371	protein targeting to mitochondrion
119	GO:0006626	Nk52_evm1s497	protein targeting to mitochondrion
120	GO:0006626	Nk52_evm1s962	protein targeting to mitochondrion
121	GO:0006626	Nk52_evm22s217	protein targeting to mitochondrion
122	GO:0006626	Nk52_evm25s293	protein targeting to mitochondrion
123	GO:0006626	Nk52_evm2s2612	protein targeting to mitochondrion
124	GO:0006626	Nk52_evm32s295	protein targeting to mitochondrion
125	GO:0006626	Nk52_evm39s151	protein targeting to mitochondrion
126	GO:0006626	Nk52_evm54s2367	protein targeting to mitochondrion
127	GO:0006626	Nk52_evm5s77	protein targeting to mitochondrion
128	GO:0006626	Nk52_evm66s914	protein targeting to mitochondrion
129	GO:0006626	Nk52_evm6s239	protein targeting to mitochondrion
130	GO:0006626	Nk52_evm8s312	protein targeting to mitochondrion
131	GO:0006626	Nk52_evm94s208	protein targeting to mitochondrion
132	GO:0042559	Nk52_evm10s260	pteridine-containing compound biosynthetic process
133	GO:0042559	Nk52_evm23s211	pteridine-containing compound biosynthetic process
134	GO:0042559	Nk52_evm3s213	pteridine-containing compound biosynthetic process
135	GO:0042559	Nk52_evm44s152	pteridine-containing compound biosynthetic process
136	GO:0042559	Nk52_evm46s745	pteridine-containing compound biosynthetic process
137	GO:0042559	Nk52_evm47s1737	pteridine-containing compound biosynthetic process
138	GO:0042559	Nk52_evm4s377	pteridine-containing compound biosynthetic process
139	GO:0042559	Nk52_evm51s266	pteridine-containing compound biosynthetic process
140	GO:0042559	Nk52_evm7s380	pteridine-containing compound biosynthetic process
141	GO:0006888	Nk52_evm10s128	endoplasmic reticulum to Golgi vesicle-mediated transport
142	GO:0006888	Nk52_evm12s1671	endoplasmic reticulum to Golgi vesicle-mediated transport
143	GO:0006888	Nk52_evm16s223	endoplasmic reticulum to Golgi vesicle-mediated transport
144	GO:0006888	Nk52_evm16s294	endoplasmic reticulum to Golgi vesicle-mediated transport
145	GO:0006888	Nk52_evm18s554	endoplasmic reticulum to Golgi vesicle-mediated transport
146	GO:0006888	Nk52_evm1s1394	endoplasmic reticulum to Golgi vesicle-mediated transport
147	GO:0006888	Nk52_evm1s371	endoplasmic reticulum to Golgi vesicle-mediated transport
148	GO:0006888	Nk52_evm1s377	endoplasmic reticulum to Golgi vesicle-mediated transport
149	GO:0006888	Nk52_evm1s502	endoplasmic reticulum to Golgi vesicle-mediated transport
150	GO:0006888	Nk52_evm20s265	endoplasmic reticulum to Golgi vesicle-mediated transport
151	GO:0006888	Nk52_evm21s265	endoplasmic reticulum to Golgi vesicle-mediated transport
152	GO:0006888	Nk52_evm25s224	endoplasmic reticulum to Golgi vesicle-mediated transport
153	GO:0006888	Nk52_evm28s248	endoplasmic reticulum to Golgi vesicle-mediated transport
154	GO:0006888	Nk52_evm2s262	endoplasmic reticulum to Golgi vesicle-mediated transport
155	GO:0006888	Nk52_evm2s390	endoplasmic reticulum to Golgi vesicle-mediated transport
156	GO:0006888	Nk52_evm31s223	endoplasmic reticulum to Golgi vesicle-mediated transport
157	GO:0006888	Nk52_evm31s226	endoplasmic reticulum to Golgi vesicle-mediated transport
158	GO:0006888	Nk52_evm32s1992	endoplasmic reticulum to Golgi vesicle-mediated transport
159	GO:0006888	Nk52_evm39s1401	endoplasmic reticulum to Golgi vesicle-mediated transport
160	GO:0006888	Nk52_evm46s96	endoplasmic reticulum to Golgi vesicle-mediated transport
161	GO:0006888	Nk52_evm48s1737	endoplasmic reticulum to Golgi vesicle-mediated transport
162	GO:0006888	Nk52_evm48s343	endoplasmic reticulum to Golgi vesicle-mediated transport
163	GO:0006888	Nk52_evm4s1129	endoplasmic reticulum to Golgi vesicle-mediated transport
164	GO:0006888	Nk52_evm62s62	endoplasmic reticulum to Golgi vesicle-mediated transport
165	GO:0006888	Nk52_evm7s2241	endoplasmic reticulum to Golgi vesicle-mediated transport
166	GO:0006888	Nk52_evm8s312	endoplasmic reticulum to Golgi vesicle-mediated transport
167	GO:0046395	Nk52_evm10s2635	carboxylic acid catabolic process
168	GO:0046395	Nk52_evm12s156	carboxylic acid catabolic process
169	GO:0046395	Nk52_evm14s270	carboxylic acid catabolic process
170	GO:0046395	Nk52_evm14s280	carboxylic acid catabolic process
171	GO:0046395	Nk52_evm14s32	carboxylic acid catabolic process
172	GO:0046395	Nk52_evm16s152	carboxylic acid catabolic process
173	GO:0046395	Nk52_evm16s239	carboxylic acid catabolic process
174	GO:0046395	Nk52_evm17s281	carboxylic acid catabolic process
175	GO:0046395	Nk52_evm18s327	carboxylic acid catabolic process
176	GO:0046395	Nk52_evm1s120	carboxylic acid catabolic process
177	GO:0046395	Nk52_evm1s156	carboxylic acid catabolic process
178	GO:0046395	Nk52_evm1s630	carboxylic acid catabolic process
179	GO:0046395	Nk52_evm20s239	carboxylic acid catabolic process
180	GO:0046395	Nk52_evm20s621	carboxylic acid catabolic process
181	GO:0046395	Nk52_evm21s2356	carboxylic acid catabolic process
182	GO:0046395	Nk52_evm21s240	carboxylic acid catabolic process
183	GO:0046395	Nk52_evm22s224	carboxylic acid catabolic process
184	GO:0046395	Nk52_evm23s2630	carboxylic acid catabolic process
185	GO:0046395	Nk52_evm24s1737	carboxylic acid catabolic process
186	GO:0046395	Nk52_evm25s164	carboxylic acid catabolic process
187	GO:0046395	Nk52_evm31s2391	carboxylic acid catabolic process
188	GO:0046395	Nk52_evm32s2118	carboxylic acid catabolic process
189	GO:0046395	Nk52_evm32s288	carboxylic acid catabolic process
190	GO:0046395	Nk52_evm34s294	carboxylic acid catabolic process
191	GO:0046395	Nk52_evm35s2462	carboxylic acid catabolic process
192	GO:0046395	Nk52_evm38s2579	carboxylic acid catabolic process
193	GO:0046395	Nk52_evm3s1360	carboxylic acid catabolic process
194	GO:0046395	Nk52_evm3s213	carboxylic acid catabolic process
195	GO:0046395	Nk52_evm3s311	carboxylic acid catabolic process
196	GO:0046395	Nk52_evm3s374	carboxylic acid catabolic process
197	GO:0046395	Nk52_evm3s554	carboxylic acid catabolic process
198	GO:0046395	Nk52_evm42s2449	carboxylic acid catabolic process
199	GO:0046395	Nk52_evm44s1073	carboxylic acid catabolic process
200	GO:0046395	Nk52_evm44s152	carboxylic acid catabolic process
201	GO:0046395	Nk52_evm46s2657	carboxylic acid catabolic process
202	GO:0046395	Nk52_evm49s1020	carboxylic acid catabolic process
203	GO:0046395	Nk52_evm55s152	carboxylic acid catabolic process
204	GO:0046395	Nk52_evm5s1762	carboxylic acid catabolic process
205	GO:0046395	Nk52_evm5s2062	carboxylic acid catabolic process
206	GO:0046395	Nk52_evm68s343	carboxylic acid catabolic process
207	GO:0046395	Nk52_evm6s514	carboxylic acid catabolic process
208	GO:0046395	Nk52_evm72s224	carboxylic acid catabolic process
209	GO:0046395	Nk52_evm75s215	carboxylic acid catabolic process
210	GO:0046395	Nk52_evm7s272	carboxylic acid catabolic process
211	GO:0046395	Nk52_evm8s271	carboxylic acid catabolic process
212	GO:0046395	Nk52_evm8s539	carboxylic acid catabolic process
213	GO:0046395	Nk52_evm90s2192	carboxylic acid catabolic process
214	GO:0046395	Nk52_evm9s265	carboxylic acid catabolic process
215	GO:0070995	Nk52_evm14s288	NADPH oxidation
216	GO:0070995	Nk52_evm24s2367	NADPH oxidation
217	GO:0070995	Nk52_evm30s164	NADPH oxidation
218	GO:0070995	Nk52_evm30s222	NADPH oxidation
219	GO:0009240	Nk52_evm11s2273	isopentenyl diphosphate biosynthetic process
220	GO:0009240	Nk52_evm18s1524	isopentenyl diphosphate biosynthetic process
221	GO:0009240	Nk52_evm1s254	isopentenyl diphosphate biosynthetic process
222	GO:0009240	Nk52_evm21s147	isopentenyl diphosphate biosynthetic process
223	GO:0009750	Nk52_evm14s2284	response to fructose
224	GO:0009750	Nk52_evm1s2440	response to fructose
225	GO:0009750	Nk52_evm39s248	response to fructose
226	GO:0009750	Nk52_evm80s1737	response to fructose
227	GO:0045324	Nk52_evm10s1073	late endosome to vacuole transport
228	GO:0045324	Nk52_evm16s327	late endosome to vacuole transport
229	GO:0045324	Nk52_evm19s367	late endosome to vacuole transport
230	GO:0045324	Nk52_evm20s288	late endosome to vacuole transport
231	GO:0045324	Nk52_evm22s293	late endosome to vacuole transport
232	GO:0045324	Nk52_evm3s2062	late endosome to vacuole transport
233	GO:0045324	Nk52_evm45s221	late endosome to vacuole transport
234	GO:0045324	Nk52_evm51s158	late endosome to vacuole transport
235	GO:0045324	Nk52_evm5s2578	late endosome to vacuole transport
236	GO:0045324	Nk52_evm76s210	late endosome to vacuole transport
237	GO:0006631	Nk52_evm101s226	fatty acid metabolic process
238	GO:0006631	Nk52_evm10s276	fatty acid metabolic process
239	GO:0006631	Nk52_evm120s221	fatty acid metabolic process
240	GO:0006631	Nk52_evm128s226	fatty acid metabolic process
241	GO:0006631	Nk52_evm14s2284	fatty acid metabolic process
242	GO:0006631	Nk52_evm14s270	fatty acid metabolic process
243	GO:0006631	Nk52_evm14s280	fatty acid metabolic process
244	GO:0006631	Nk52_evm16s232	fatty acid metabolic process
245	GO:0006631	Nk52_evm17s1705	fatty acid metabolic process
246	GO:0006631	Nk52_evm18s1569	fatty acid metabolic process
247	GO:0006631	Nk52_evm18s327	fatty acid metabolic process
248	GO:0006631	Nk52_evm1s120	fatty acid metabolic process
249	GO:0006631	Nk52_evm1s156	fatty acid metabolic process
250	GO:0006631	Nk52_evm1s1930	fatty acid metabolic process
251	GO:0006631	Nk52_evm1s2297	fatty acid metabolic process
252	GO:0006631	Nk52_evm1s2423	fatty acid metabolic process
253	GO:0006631	Nk52_evm1s410	fatty acid metabolic process
254	GO:0006631	Nk52_evm1s777	fatty acid metabolic process
255	GO:0006631	Nk52_evm22s224	fatty acid metabolic process
256	GO:0006631	Nk52_evm25s1967	fatty acid metabolic process
257	GO:0006631	Nk52_evm30s164	fatty acid metabolic process
258	GO:0006631	Nk52_evm31s2391	fatty acid metabolic process
259	GO:0006631	Nk52_evm34s210	fatty acid metabolic process
260	GO:0006631	Nk52_evm35s2462	fatty acid metabolic process
261	GO:0006631	Nk52_evm37s96	fatty acid metabolic process
262	GO:0006631	Nk52_evm38s2579	fatty acid metabolic process
263	GO:0006631	Nk52_evm41s296	fatty acid metabolic process
264	GO:0006631	Nk52_evm42s2449	fatty acid metabolic process
265	GO:0006631	Nk52_evm43s2367	fatty acid metabolic process
266	GO:0006631	Nk52_evm45s270	fatty acid metabolic process
267	GO:0006631	Nk52_evm46s914	fatty acid metabolic process
268	GO:0006631	Nk52_evm49s62	fatty acid metabolic process
269	GO:0006631	Nk52_evm51s914	fatty acid metabolic process
270	GO:0006631	Nk52_evm52s296	fatty acid metabolic process
271	GO:0006631	Nk52_evm5s2426	fatty acid metabolic process
272	GO:0006631	Nk52_evm5s269	fatty acid metabolic process
273	GO:0006631	Nk52_evm60s914	fatty acid metabolic process
274	GO:0006631	Nk52_evm68s343	fatty acid metabolic process
275	GO:0006631	Nk52_evm6s230	fatty acid metabolic process
276	GO:0006631	Nk52_evm70s1737	fatty acid metabolic process
277	GO:0006631	Nk52_evm72s1737	fatty acid metabolic process
278	GO:0006631	Nk52_evm72s224	fatty acid metabolic process
279	GO:0006631	Nk52_evm75s215	fatty acid metabolic process
280	GO:0006631	Nk52_evm82s352	fatty acid metabolic process
281	GO:0006631	Nk52_evm83s2367	fatty acid metabolic process
282	GO:0006631	Nk52_evm88s1737	fatty acid metabolic process
283	GO:0006631	Nk52_evm8s2118	fatty acid metabolic process
284	GO:0006631	Nk52_evm97s485	fatty acid metabolic process
285	GO:0006631	Nk52_evm9s1671	fatty acid metabolic process
286	GO:0006631	Nk52_evm9s224	fatty acid metabolic process
287	GO:0016024	Nk52_evm43s2209	CDP-diacylglycerol biosynthetic process
288	GO:0016024	Nk52_evm45s215	CDP-diacylglycerol biosynthetic process
289	GO:0016024	Nk52_evm49s62	CDP-diacylglycerol biosynthetic process
290	GO:0016024	Nk52_evm4s1779	CDP-diacylglycerol biosynthetic process
291	GO:0016024	Nk52_evm72s1810	CDP-diacylglycerol biosynthetic process
292	GO:0016024	Nk52_evm86s221	CDP-diacylglycerol biosynthetic process
293	GO:0016226	Nk52_evm19s218	iron-sulfur cluster assembly
294	GO:0016226	Nk52_evm25s246	iron-sulfur cluster assembly
295	GO:0016226	Nk52_evm31s215	iron-sulfur cluster assembly
296	GO:0016226	Nk52_evm32s2657	iron-sulfur cluster assembly
297	GO:0016226	Nk52_evm32s293	iron-sulfur cluster assembly
298	GO:0016226	Nk52_evm3s402	iron-sulfur cluster assembly
299	GO:0016226	Nk52_evm57s217	iron-sulfur cluster assembly
300	GO:0016226	Nk52_evm5s1020	iron-sulfur cluster assembly
301	GO:0016226	Nk52_evm5s314	iron-sulfur cluster assembly
302	GO:0016226	Nk52_evm74s62	iron-sulfur cluster assembly
303	GO:0016226	Nk52_evm9s162	iron-sulfur cluster assembly
304	GO:0031398	Nk52_evm11s207	positive regulation of protein ubiquitination
305	GO:0031398	Nk52_evm15s2011	positive regulation of protein ubiquitination
306	GO:0031398	Nk52_evm1s305	positive regulation of protein ubiquitination
307	GO:0031398	Nk52_evm1s370	positive regulation of protein ubiquitination
308	GO:0031398	Nk52_evm31s96	positive regulation of protein ubiquitination
309	GO:0031398	Nk52_evm32s295	positive regulation of protein ubiquitination
310	GO:0031398	Nk52_evm47s343	positive regulation of protein ubiquitination
311	GO:0031398	Nk52_evm76s2192	positive regulation of protein ubiquitination
312	GO:0031398	Nk52_evm86s207	positive regulation of protein ubiquitination
313	GO:0031398	Nk52_evm8s312	positive regulation of protein ubiquitination
314	GO:0031398	Nk52_evm94s208	positive regulation of protein ubiquitination
315	GO:0048753	Nk52_evm101s221	pigment granule organization
316	GO:0048753	Nk52_evm1s2151	pigment granule organization
317	GO:0048753	Nk52_evm2s248	pigment granule organization
318	GO:0048753	Nk52_evm36s226	pigment granule organization
319	GO:0048753	Nk52_evm66s224	pigment granule organization
320	GO:0048753	Nk52_evm6s304	pigment granule organization
321	GO:0006084	Nk52_evm11s2273	acetyl-CoA metabolic process
322	GO:0006084	Nk52_evm1s254	acetyl-CoA metabolic process
323	GO:0006084	Nk52_evm1s410	acetyl-CoA metabolic process
324	GO:0006084	Nk52_evm20s621	acetyl-CoA metabolic process
325	GO:0006084	Nk52_evm21s147	acetyl-CoA metabolic process
326	GO:0006084	Nk52_evm29s2011	acetyl-CoA metabolic process
327	GO:0006084	Nk52_evm3s704	acetyl-CoA metabolic process
328	GO:0006084	Nk52_evm4s288	acetyl-CoA metabolic process
329	GO:0006084	Nk52_evm75s215	acetyl-CoA metabolic process
330	GO:0046653	Nk52_evm10s260	tetrahydrofolate metabolic process
331	GO:0046653	Nk52_evm14s281	tetrahydrofolate metabolic process
332	GO:0046653	Nk52_evm25s164	tetrahydrofolate metabolic process
333	GO:0046653	Nk52_evm44s152	tetrahydrofolate metabolic process
334	GO:0046653	Nk52_evm47s1737	tetrahydrofolate metabolic process
335	GO:0046653	Nk52_evm4s377	tetrahydrofolate metabolic process
336	GO:0046653	Nk52_evm51s266	tetrahydrofolate metabolic process
337	GO:0046653	Nk52_evm7s380	tetrahydrofolate metabolic process
338	GO:0110095	Nk52_evm37s2496	cellular detoxification of aldehyde
339	GO:0110095	Nk52_evm4s559	cellular detoxification of aldehyde
340	GO:0110095	Nk52_evm5s2062	cellular detoxification of aldehyde
341	GO:0110095	Nk52_evm8s1129	cellular detoxification of aldehyde
342	GO:0042357	Nk52_evm2s2116	thiamine diphosphate metabolic process
343	GO:0042357	Nk52_evm2s259	thiamine diphosphate metabolic process
344	GO:0042357	Nk52_evm51s221	thiamine diphosphate metabolic process
345	GO:0042357	Nk52_evm5s370	thiamine diphosphate metabolic process
346	GO:0042357	Nk52_evm75s221	thiamine diphosphate metabolic process
347	GO:0048280	Nk52_evm10s128	vesicle fusion with Golgi apparatus
348	GO:0048280	Nk52_evm20s265	vesicle fusion with Golgi apparatus
349	GO:0048280	Nk52_evm25s224	vesicle fusion with Golgi apparatus
350	GO:0048280	Nk52_evm2s390	vesicle fusion with Golgi apparatus
351	GO:0048280	Nk52_evm4s1129	vesicle fusion with Golgi apparatus
352	GO:0006457	Nk52_evm132s221	protein folding
353	GO:0006457	Nk52_evm16s311	protein folding
354	GO:0006457	Nk52_evm18s1400	protein folding
355	GO:0006457	Nk52_evm18s295	protein folding
356	GO:0006457	Nk52_evm19s222	protein folding
357	GO:0006457	Nk52_evm19s2356	protein folding
358	GO:0006457	Nk52_evm1s159	protein folding
359	GO:0006457	Nk52_evm1s1723	protein folding
360	GO:0006457	Nk52_evm1s2241	protein folding
361	GO:0006457	Nk52_evm1s767	protein folding
362	GO:0006457	Nk52_evm22s295	protein folding
363	GO:0006457	Nk52_evm26s211	protein folding
364	GO:0006457	Nk52_evm26s234	protein folding
365	GO:0006457	Nk52_evm28s2133	protein folding
366	GO:0006457	Nk52_evm29s208	protein folding
367	GO:0006457	Nk52_evm34s147	protein folding
368	GO:0006457	Nk52_evm34s62	protein folding
369	GO:0006457	Nk52_evm39s151	protein folding
370	GO:0006457	Nk52_evm3s62	protein folding
371	GO:0006457	Nk52_evm45s152	protein folding
372	GO:0006457	Nk52_evm54s2367	protein folding
373	GO:0006457	Nk52_evm58s226	protein folding
374	GO:0006457	Nk52_evm61s270	protein folding
375	GO:0006457	Nk52_evm7s359	protein folding
376	GO:0006457	Nk52_evm80s230	protein folding
377	GO:0006457	Nk52_evm82s2192	protein folding
378	GO:0006457	Nk52_evm98s151	protein folding
379	GO:0045337	Nk52_evm14s294	farnesyl diphosphate biosynthetic process
380	GO:0045337	Nk52_evm3s704	farnesyl diphosphate biosynthetic process
381	GO:0045337	Nk52_evm73s224	farnesyl diphosphate biosynthetic process
382	GO:0006081	Nk52_evm21s2133	cellular aldehyde metabolic process
383	GO:0006081	Nk52_evm21s242	cellular aldehyde metabolic process
384	GO:0006081	Nk52_evm23s1569	cellular aldehyde metabolic process
385	GO:0006081	Nk52_evm37s2496	cellular aldehyde metabolic process
386	GO:0006081	Nk52_evm38s156	cellular aldehyde metabolic process
387	GO:0006081	Nk52_evm39s248	cellular aldehyde metabolic process
388	GO:0006081	Nk52_evm46s152	cellular aldehyde metabolic process
389	GO:0006081	Nk52_evm54s1810	cellular aldehyde metabolic process
390	GO:0006081	Nk52_evm5s2062	cellular aldehyde metabolic process
391	GO:0006081	Nk52_evm76s352	cellular aldehyde metabolic process
392	GO:0006081	Nk52_evm7s265	cellular aldehyde metabolic process
393	GO:0006081	Nk52_evm82s224	cellular aldehyde metabolic process
394	GO:0006081	Nk52_evm87s217	cellular aldehyde metabolic process
395	GO:0006081	Nk52_evm8s1129	cellular aldehyde metabolic process
396	GO:0006081	Nk52_evm8s805	cellular aldehyde metabolic process
397	GO:0042364	Nk52_evm10s260	water-soluble vitamin biosynthetic process
398	GO:0042364	Nk52_evm12s78	water-soluble vitamin biosynthetic process
399	GO:0042364	Nk52_evm15s2273	water-soluble vitamin biosynthetic process
400	GO:0042364	Nk52_evm1s310	water-soluble vitamin biosynthetic process
401	GO:0042364	Nk52_evm2s2116	water-soluble vitamin biosynthetic process
402	GO:0042364	Nk52_evm2s259	water-soluble vitamin biosynthetic process
403	GO:0042364	Nk52_evm30s293	water-soluble vitamin biosynthetic process
404	GO:0042364	Nk52_evm47s1737	water-soluble vitamin biosynthetic process
405	GO:0042364	Nk52_evm4s377	water-soluble vitamin biosynthetic process
406	GO:0042364	Nk52_evm51s221	water-soluble vitamin biosynthetic process
407	GO:0042364	Nk52_evm5s2062	water-soluble vitamin biosynthetic process
408	GO:0042364	Nk52_evm5s370	water-soluble vitamin biosynthetic process
409	GO:0042364	Nk52_evm68s62	water-soluble vitamin biosynthetic process
410	GO:0042364	Nk52_evm69s226	water-soluble vitamin biosynthetic process
411	GO:0042364	Nk52_evm70s1992	water-soluble vitamin biosynthetic process
412	GO:0042364	Nk52_evm76s352	water-soluble vitamin biosynthetic process
