GO.ID	UNIgene	V3
191	GO:0030587	Nk52_evm7s387	sorocarp development
192	GO:0030587	Nk52_evm9s307	sorocarp development
193	GO:0061028	Nk52_evm1s1374	establishment of endothelial barrier
194	GO:0061028	Nk52_evm20s745	establishment of endothelial barrier
195	GO:0061028	Nk52_evm75s1444	establishment of endothelial barrier
196	GO:0098696	Nk52_evm16s147	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane
197	GO:0098696	Nk52_evm1s1374	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane
198	GO:0098696	Nk52_evm23s356	regulation of neurotransmitter receptor localization to postsynaptic specialization membrane
199	GO:0046697	Nk52_evm24s123	decidualization
200	GO:0046697	Nk52_evm30s266	decidualization
201	GO:0046697	Nk52_evm33s221	decidualization
202	GO:0006857	Nk52_evm13s168	oligopeptide transport
203	GO:0006857	Nk52_evm18s2568	oligopeptide transport
204	GO:0006857	Nk52_evm1s70	oligopeptide transport
205	GO:0006857	Nk52_evm21s554	oligopeptide transport
206	GO:0006857	Nk52_evm22s2367	oligopeptide transport
207	GO:0006857	Nk52_evm2s70	oligopeptide transport
208	GO:0006857	Nk52_evm32s307	oligopeptide transport
209	GO:0006857	Nk52_evm3s70	oligopeptide transport
210	GO:0006857	Nk52_evm4s356	oligopeptide transport
211	GO:0006857	Nk52_evm7s282	oligopeptide transport
212	GO:0006857	Nk52_evm9s221	oligopeptide transport
213	GO:0010460	Nk52_evm20s745	positive regulation of heart rate
214	GO:0010460	Nk52_evm4s213	positive regulation of heart rate
215	GO:0010460	Nk52_evm65s1401	positive regulation of heart rate
216	GO:0010162	Nk52_evm2s336	seed dormancy process
217	GO:0010162	Nk52_evm4s1737	seed dormancy process
218	GO:0098967	Nk52_evm18s2209	exocytic insertion of neurotransmitter receptor to postsynaptic membrane
219	GO:0098967	Nk52_evm2s345	exocytic insertion of neurotransmitter receptor to postsynaptic membrane
220	GO:0030536	Nk52_evm27s271	larval feeding behavior
221	GO:0030536	Nk52_evm42s352	larval feeding behavior
222	GO:0009960	Nk52_evm17s296	endosperm development
223	GO:0009960	Nk52_evm2s336	endosperm development
224	GO:0003208	Nk52_evm35s164	cardiac ventricle morphogenesis
225	GO:0003208	Nk52_evm8s287	cardiac ventricle morphogenesis
226	GO:0042796	Nk52_evm64s2118	snRNA transcription by RNA polymerase III
227	GO:0042796	Nk52_evm68s2039	snRNA transcription by RNA polymerase III
228	GO:0032754	Nk52_evm20s745	positive regulation of interleukin-5 production
229	GO:0032754	Nk52_evm8s287	positive regulation of interleukin-5 production
230	GO:0072160	Nk52_evm8s243	nephron tubule epithelial cell differentiation
231	GO:0072160	Nk52_evm8s287	nephron tubule epithelial cell differentiation
232	GO:0043520	Nk52_evm30s2474	regulation of myosin II filament assembly
233	GO:0043520	Nk52_evm31s296	regulation of myosin II filament assembly
234	GO:0072740	Nk52_evm14s216	cellular response to anisomycin
235	GO:0072740	Nk52_evm41s2391	cellular response to anisomycin
236	GO:0140986	Nk52_evm18s164	G protein-coupled chemorepellent receptor signaling pathway
237	GO:0140986	Nk52_evm30s2474	G protein-coupled chemorepellent receptor signaling pathway
238	GO:1901723	Nk52_evm6s2367	negative regulation of cell proliferation involved in kidney development
239	GO:1901723	Nk52_evm8s287	negative regulation of cell proliferation involved in kidney development
240	GO:0002098	Nk52_evm25s554	tRNA wobble uridine modification
241	GO:0002098	Nk52_evm31s228	tRNA wobble uridine modification
242	GO:0002098	Nk52_evm33s279	tRNA wobble uridine modification
243	GO:0002098	Nk52_evm5s302	tRNA wobble uridine modification
244	GO:0002098	Nk52_evm82s221	tRNA wobble uridine modification
245	GO:2000177	Nk52_evm16s1360	regulation of neural precursor cell proliferation
246	GO:2000177	Nk52_evm20s1129	regulation of neural precursor cell proliferation
247	GO:2000177	Nk52_evm3s303	regulation of neural precursor cell proliferation
248	GO:2000177	Nk52_evm6s2192	regulation of neural precursor cell proliferation
249	GO:2000177	Nk52_evm9s274	regulation of neural precursor cell proliferation
250	GO:0048008	Nk52_evm28s2579	platelet-derived growth factor receptor signaling pathway
251	GO:0048008	Nk52_evm2s2085	platelet-derived growth factor receptor signaling pathway
252	GO:0048008	Nk52_evm5s385	platelet-derived growth factor receptor signaling pathway
253	GO:0048008	Nk52_evm6s2152	platelet-derived growth factor receptor signaling pathway
254	GO:0097009	Nk52_evm2s358	energy homeostasis
255	GO:0097009	Nk52_evm4s213	energy homeostasis
256	GO:0097009	Nk52_evm6s2367	energy homeostasis
257	GO:0097009	Nk52_evm6s598	energy homeostasis
258	GO:0099504	Nk52_evm16s147	synaptic vesicle cycle
259	GO:0099504	Nk52_evm18s2209	synaptic vesicle cycle
260	GO:0099504	Nk52_evm1s1374	synaptic vesicle cycle
261	GO:0099504	Nk52_evm23s356	synaptic vesicle cycle
262	GO:0099504	Nk52_evm27s271	synaptic vesicle cycle
263	GO:0099504	Nk52_evm2s345	synaptic vesicle cycle
264	GO:0099504	Nk52_evm30s1810	synaptic vesicle cycle
265	GO:0099504	Nk52_evm40s359	synaptic vesicle cycle
266	GO:0099504	Nk52_evm45s240	synaptic vesicle cycle
267	GO:0099504	Nk52_evm47s1360	synaptic vesicle cycle
268	GO:0031646	Nk52_evm16s147	positive regulation of nervous system process
269	GO:0031646	Nk52_evm22s150	positive regulation of nervous system process
270	GO:0031646	Nk52_evm23s356	positive regulation of nervous system process
271	GO:0031646	Nk52_evm34s217	positive regulation of nervous system process
272	GO:0031646	Nk52_evm61s1992	positive regulation of nervous system process
273	GO:0010665	Nk52_evm4s213	regulation of cardiac muscle cell apoptotic process
274	GO:0010665	Nk52_evm5s1569	regulation of cardiac muscle cell apoptotic process
275	GO:0010665	Nk52_evm75s1444	regulation of cardiac muscle cell apoptotic process
276	GO:1902004	Nk52_evm1s160	positive regulation of amyloid-beta formation
277	GO:1902004	Nk52_evm30s243	positive regulation of amyloid-beta formation
278	GO:1902004	Nk52_evm52s359	positive regulation of amyloid-beta formation
279	GO:0007270	Nk52_evm14s226	neuron-neuron synaptic transmission
280	GO:0007270	Nk52_evm1s337	neuron-neuron synaptic transmission
281	GO:0007270	Nk52_evm7s355	neuron-neuron synaptic transmission
282	GO:0032024	Nk52_evm16s147	positive regulation of insulin secretion
283	GO:0032024	Nk52_evm23s356	positive regulation of insulin secretion
284	GO:0032024	Nk52_evm35s2356	positive regulation of insulin secretion
285	GO:0032024	Nk52_evm4s213	positive regulation of insulin secretion
286	GO:0032024	Nk52_evm9s89	positive regulation of insulin secretion
287	GO:0140053	Nk52_evm11s233	mitochondrial gene expression
288	GO:0140053	Nk52_evm19s578	mitochondrial gene expression
289	GO:0140053	Nk52_evm1s2278	mitochondrial gene expression
290	GO:0140053	Nk52_evm23s160	mitochondrial gene expression
291	GO:0140053	Nk52_evm30s221	mitochondrial gene expression
292	GO:0140053	Nk52_evm33s279	mitochondrial gene expression
293	GO:0140053	Nk52_evm48s1671	mitochondrial gene expression
294	GO:0140053	Nk52_evm87s210	mitochondrial gene expression
295	GO:0140053	Nk52_evm91s158	mitochondrial gene expression
296	GO:0003352	Nk52_evm12s1945	regulation of cilium movement
297	GO:0003352	Nk52_evm25s2118	regulation of cilium movement
298	GO:0003352	Nk52_evm26s2118	regulation of cilium movement
299	GO:0003352	Nk52_evm56s207	regulation of cilium movement
300	GO:0003352	Nk52_evm57s230	regulation of cilium movement
301	GO:0003352	Nk52_evm84s2118	regulation of cilium movement
302	GO:0140206	Nk52_evm13s168	dipeptide import across plasma membrane
303	GO:0140206	Nk52_evm18s2568	dipeptide import across plasma membrane
304	GO:0140206	Nk52_evm22s2367	dipeptide import across plasma membrane
305	GO:0140206	Nk52_evm32s307	dipeptide import across plasma membrane
306	GO:0140206	Nk52_evm4s356	dipeptide import across plasma membrane
307	GO:0140206	Nk52_evm7s282	dipeptide import across plasma membrane
308	GO:0030150	Nk52_evm20s2356	protein import into mitochondrial matrix
309	GO:0030150	Nk52_evm20s277	protein import into mitochondrial matrix
310	GO:0030150	Nk52_evm68s2192	protein import into mitochondrial matrix
311	GO:0030150	Nk52_evm8s166	protein import into mitochondrial matrix
312	GO:0006359	Nk52_evm34s2579	regulation of transcription by RNA polymerase III
313	GO:0006359	Nk52_evm42s1401	regulation of transcription by RNA polymerase III
314	GO:0006359	Nk52_evm68s2039	regulation of transcription by RNA polymerase III
315	GO:0006359	Nk52_evm78s485	regulation of transcription by RNA polymerase III
316	GO:0007018	Nk52_evm10s215	microtubule-based movement
317	GO:0007018	Nk52_evm11s106	microtubule-based movement
318	GO:0007018	Nk52_evm122s221	microtubule-based movement
319	GO:0007018	Nk52_evm12s1945	microtubule-based movement
320	GO:0007018	Nk52_evm13s1444	microtubule-based movement
321	GO:0007018	Nk52_evm13s859	microtubule-based movement
322	GO:0007018	Nk52_evm14s226	microtubule-based movement
323	GO:0007018	Nk52_evm15s250	microtubule-based movement
324	GO:0007018	Nk52_evm16s310	microtubule-based movement
325	GO:0007018	Nk52_evm18s158	microtubule-based movement
326	GO:0007018	Nk52_evm18s553	microtubule-based movement
327	GO:0007018	Nk52_evm1s24	microtubule-based movement
328	GO:0007018	Nk52_evm1s337	microtubule-based movement
329	GO:0007018	Nk52_evm1s338	microtubule-based movement
330	GO:0007018	Nk52_evm20s1073	microtubule-based movement
331	GO:0007018	Nk52_evm21s1400	microtubule-based movement
332	GO:0007018	Nk52_evm25s2118	microtubule-based movement
333	GO:0007018	Nk52_evm26s2118	microtubule-based movement
334	GO:0007018	Nk52_evm26s78	microtubule-based movement
335	GO:0007018	Nk52_evm27s156	microtubule-based movement
336	GO:0007018	Nk52_evm29s1737	microtubule-based movement
337	GO:0007018	Nk52_evm2s805	microtubule-based movement
338	GO:0007018	Nk52_evm30s270	microtubule-based movement
339	GO:0007018	Nk52_evm35s158	microtubule-based movement
340	GO:0007018	Nk52_evm35s2579	microtubule-based movement
341	GO:0007018	Nk52_evm3s2496	microtubule-based movement
342	GO:0007018	Nk52_evm40s2630	microtubule-based movement
343	GO:0007018	Nk52_evm51s242	microtubule-based movement
344	GO:0007018	Nk52_evm56s207	microtubule-based movement
345	GO:0007018	Nk52_evm57s230	microtubule-based movement
346	GO:0007018	Nk52_evm5s1569	microtubule-based movement
347	GO:0007018	Nk52_evm5s2506	microtubule-based movement
348	GO:0007018	Nk52_evm68s1020	microtubule-based movement
349	GO:0007018	Nk52_evm71s914	microtubule-based movement
350	GO:0007018	Nk52_evm74s1810	microtubule-based movement
351	GO:0007018	Nk52_evm7s355	microtubule-based movement
352	GO:0007018	Nk52_evm83s215	microtubule-based movement
353	GO:0007018	Nk52_evm84s2118	microtubule-based movement
354	GO:0007018	Nk52_evm8s158	microtubule-based movement
355	GO:0007018	Nk52_evm8s2578	microtubule-based movement
356	GO:0007018	Nk52_evm8s328	microtubule-based movement
357	GO:0007018	Nk52_evm90s745	microtubule-based movement
358	GO:0035627	Nk52_evm14s123	ceramide transport
359	GO:0035627	Nk52_evm14s2568	ceramide transport
360	GO:0035627	Nk52_evm45s240	ceramide transport
361	GO:0035627	Nk52_evm52s359	ceramide transport
362	GO:2000378	Nk52_evm35s164	negative regulation of reactive oxygen species metabolic process
363	GO:2000378	Nk52_evm4s213	negative regulation of reactive oxygen species metabolic process
364	GO:2000378	Nk52_evm5s1569	negative regulation of reactive oxygen species metabolic process
365	GO:2000378	Nk52_evm5s385	negative regulation of reactive oxygen species metabolic process
366	GO:0018200	Nk52_evm19s311	peptidyl-glutamic acid modification
367	GO:0018200	Nk52_evm23s2118	peptidyl-glutamic acid modification
368	GO:0018200	Nk52_evm27s2402	peptidyl-glutamic acid modification
369	GO:0018200	Nk52_evm57s230	peptidyl-glutamic acid modification
370	GO:0009214	Nk52_evm16s1360	cyclic nucleotide catabolic process
371	GO:0009214	Nk52_evm20s745	cyclic nucleotide catabolic process
372	GO:0009214	Nk52_evm3s303	cyclic nucleotide catabolic process
373	GO:0035065	Nk52_evm34s2579	regulation of histone acetylation
374	GO:0035065	Nk52_evm42s1401	regulation of histone acetylation
375	GO:0035065	Nk52_evm6s2367	regulation of histone acetylation
376	GO:0015798	Nk52_evm1s160	myo-inositol transport
377	GO:0015798	Nk52_evm30s243	myo-inositol transport
378	GO:0015798	Nk52_evm4s340	myo-inositol transport
379	GO:0015835	Nk52_evm18s2568	peptidoglycan transport
380	GO:0015835	Nk52_evm32s307	peptidoglycan transport
381	GO:0015835	Nk52_evm4s356	peptidoglycan transport
382	GO:0045599	Nk52_evm29s1967	negative regulation of fat cell differentiation
383	GO:0045599	Nk52_evm4s213	negative regulation of fat cell differentiation
384	GO:0045599	Nk52_evm6s2367	negative regulation of fat cell differentiation
385	GO:0071456	Nk52_evm14s216	cellular response to hypoxia
386	GO:0071456	Nk52_evm18s1360	cellular response to hypoxia
387	GO:0071456	Nk52_evm19s559	cellular response to hypoxia
388	GO:0071456	Nk52_evm39s2391	cellular response to hypoxia
389	GO:0071456	Nk52_evm39s359	cellular response to hypoxia
390	GO:0071456	Nk52_evm41s2391	cellular response to hypoxia
391	GO:0071456	Nk52_evm4s213	cellular response to hypoxia
392	GO:0016310	Nk52_evm10s358	phosphorylation
393	GO:0016310	Nk52_evm11s293	phosphorylation
394	GO:0016310	Nk52_evm13s261	phosphorylation
395	GO:0016310	Nk52_evm14s216	phosphorylation
396	GO:0016310	Nk52_evm14s2622	phosphorylation
397	GO:0016310	Nk52_evm15s1763	phosphorylation
398	GO:0016310	Nk52_evm16s265	phosphorylation
399	GO:0016310	Nk52_evm18s158	phosphorylation
400	GO:0016310	Nk52_evm18s164	phosphorylation
401	GO:0016310	Nk52_evm19s217	phosphorylation
402	GO:0016310	Nk52_evm19s559	phosphorylation
403	GO:0016310	Nk52_evm1s1327	phosphorylation
404	GO:0016310	Nk52_evm1s1343	phosphorylation
405	GO:0016310	Nk52_evm1s1374	phosphorylation
406	GO:0016310	Nk52_evm1s364	phosphorylation
407	GO:0016310	Nk52_evm1s412	phosphorylation
408	GO:0016310	Nk52_evm1s913	phosphorylation
409	GO:0016310	Nk52_evm20s16	phosphorylation
410	GO:0016310	Nk52_evm20s367	phosphorylation
411	GO:0016310	Nk52_evm20s745	phosphorylation
412	GO:0016310	Nk52_evm22s1967	phosphorylation
413	GO:0016310	Nk52_evm22s62	phosphorylation
414	GO:0016310	Nk52_evm23s2622	phosphorylation
415	GO:0016310	Nk52_evm24s294	phosphorylation
416	GO:0016310	Nk52_evm26s2209	phosphorylation
417	GO:0016310	Nk52_evm27s1671	phosphorylation
418	GO:0016310	Nk52_evm29s1967	phosphorylation
419	GO:0016310	Nk52_evm29s2402	phosphorylation
420	GO:0016310	Nk52_evm2s2085	phosphorylation
421	GO:0016310	Nk52_evm2s2473	phosphorylation
422	GO:0016310	Nk52_evm2s281	phosphorylation
423	GO:0016310	Nk52_evm2s634	phosphorylation
424	GO:0016310	Nk52_evm30s229	phosphorylation
425	GO:0016310	Nk52_evm30s311	phosphorylation
426	GO:0016310	Nk52_evm35s240	phosphorylation
427	GO:0016310	Nk52_evm39s2496	phosphorylation
428	GO:0016310	Nk52_evm3s358	phosphorylation
429	GO:0016310	Nk52_evm40s2340	phosphorylation
430	GO:0016310	Nk52_evm40s359	phosphorylation
431	GO:0016310	Nk52_evm41s1073	phosphorylation
432	GO:0016310	Nk52_evm41s163	phosphorylation
433	GO:0016310	Nk52_evm41s2391	phosphorylation
434	GO:0016310	Nk52_evm42s352	phosphorylation
435	GO:0016310	Nk52_evm43s2118	phosphorylation
436	GO:0016310	Nk52_evm44s270	phosphorylation
437	GO:0016310	Nk52_evm44s914	phosphorylation
438	GO:0016310	Nk52_evm49s2152	phosphorylation
